p1,p2,ptype,fid1,fid2,tags,set,nsamples
F0887/MID4,F0887/MID5,bb,F0887,F0887,840,0,6
F0887/MID7,F0887/MID4,md,F0887,F0887,840,0,3
F0887/MID7,F0887/MID5,ms,F0887,F0887,840,0,2
F0887/MID9,F0887/MID11,ms,F0887,F0887,840,0,2
F0888/MID1,F0888/MID2,md,F0888,F0888,841,0,80
F0888/MID1,F0888/MID3,md,F0888,F0888,841,0,100
F0888/MID2,F0888/MID3,ss,F0888,F0888,841,0,80
F0888/MID2,F0888/MID3,bb,F0888,F0888,841,0,80
F0888/MID4,F0888/MID1,md,F0888,F0888,841,0,10
F0888/MID4,F0888/MID3,gfgs,F0888,F0888,841,0,10
F0888/MID4,F0888/MID2,gfgs,F0888,F0888,841,0,8
F0889/MID1,F0889/MID3,md,F0889,F0889,842,0,4
F0889/MID1,F0889/MID2,md,F0889,F0889,842,0,8
F0889/MID2,F0889/MID3,ss,F0889,F0889,842,0,2
F0889/MID2,F0889/MID3,bb,F0889,F0889,842,0,2
F0889/MID4,F0889/MID3,fd,F0889,F0889,842,0,3
F0889/MID4,F0889/MID2,fd,F0889,F0889,842,0,6
F0890/MID1,F0890/MID3,fd,F0890,F0890,843,0,28
F0890/MID2,F0890/MID3,md,F0890,F0890,843,0,24
F0891/MID1,F0891/MID2,md,F0891,F0891,844,0,40
F0891/MID1,F0891/MID3,md,F0891,F0891,844,0,64
F0891/MID1,F0891/MID4,ss,F0891,F0891,844,0,8
F0891/MID1,F0891/MID4,bb,F0891,F0891,844,0,8
F0891/MID2,F0891/MID3,ss,F0891,F0891,844,0,40
F0891/MID2,F0891/MID3,bb,F0891,F0891,844,0,40
F0892/MID1,F0892/MID3,md,F0892,F0892,845,0,60
F0892/MID1,F0892/MID4,ms,F0892,F0892,845,0,70
F0892/MID2,F0892/MID4,fs,F0892,F0892,845,0,70
F0892/MID2,F0892/MID3,fd,F0892,F0892,845,0,60
F0892/MID3,F0892/MID4,sibs,F0892,F0892,845,0,42
F0892/MID3,F0892/MID4,bb,F0892,F0892,845,0,42
F0892/MID3,F0892/MID4,ss,F0892,F0892,845,0,42
F0894/MID1,F0894/MID2,fd,F0894,F0894,847,0,80
F0894/MID3,F0894/MID2,md,F0894,F0894,847,0,24
F0895/MID1,F0895/MID4,fd,F0895,F0895,848,0,50
F0895/MID1,F0895/MID3,fs,F0895,F0895,848,0,10
F0895/MID2,F0895/MID4,md,F0895,F0895,848,0,35
F0895/MID2,F0895/MID3,ms,F0895,F0895,848,0,7
F0895/MID3,F0895/MID4,sibs,F0895,F0895,848,0,5
F0895/MID3,F0895/MID4,bb,F0895,F0895,848,0,5
F0895/MID3,F0895/MID4,ss,F0895,F0895,848,0,5
F0895/MID5,F0895/MID3,gfgd,F0895,F0895,848,0,1
F0895/MID5,F0895/MID1,ms,F0895,F0895,848,0,10
F0895/MID5,F0895/MID4,gfgs,F0895,F0895,848,0,5
F0896/MID1,F0896/MID3,fs,F0896,F0896,849,0,32
F0896/MID1,F0896/MID5,fs,F0896,F0896,849,0,8
F0896/MID1,F0896/MID4,fd,F0896,F0896,849,0,24
F0896/MID2,F0896/MID4,md,F0896,F0896,849,0,15
F0896/MID2,F0896/MID5,ms,F0896,F0896,849,0,5
F0896/MID2,F0896/MID3,ms,F0896,F0896,849,0,20
F0896/MID3,F0896/MID4,bb,F0896,F0896,849,0,12
F0896/MID3,F0896/MID5,ss,F0896,F0896,849,0,4
F0896/MID3,F0896/MID4,ss,F0896,F0896,849,0,12
F0896/MID3,F0896/MID4,sibs,F0896,F0896,849,0,12
F0896/MID3,F0896/MID5,bb,F0896,F0896,849,0,4
F0896/MID4,F0896/MID5,bb,F0896,F0896,849,0,3
F0896/MID4,F0896/MID5,ss,F0896,F0896,849,0,3
F0896/MID4,F0896/MID5,sibs,F0896,F0896,849,0,3
F0897/MID1,F0897/MID5,fd,F0897,F0897,850,0,16
F0897/MID1,F0897/MID4,fs,F0897,F0897,850,0,16
F0897/MID1,F0897/MID9,gmgd,F0897,F0897,850,0,8
F0897/MID1,F0897/MID2,fd,F0897,F0897,850,0,24
F0897/MID2,F0897/MID4,ss,F0897,F0897,850,0,6
F0897/MID2,F0897/MID4,sibs,F0897,F0897,850,0,6
F0897/MID2,F0897/MID5,ss,F0897,F0897,850,0,6
F0897/MID2,F0897/MID4,bb,F0897,F0897,850,0,6
F0897/MID2,F0897/MID5,bb,F0897,F0897,850,0,6
F0897/MID3,F0897/MID2,md,F0897,F0897,850,0,3
F0897/MID3,F0897/MID5,md,F0897,F0897,850,0,2
F0897/MID3,F0897/MID9,gfgd,F0897,F0897,850,0,1
F0897/MID3,F0897/MID4,ms,F0897,F0897,850,0,2
F0897/MID4,F0897/MID9,fs,F0897,F0897,850,0,2
F0897/MID4,F0897/MID5,bb,F0897,F0897,850,0,4
F0897/MID4,F0897/MID5,sibs,F0897,F0897,850,0,4
F0897/MID4,F0897/MID5,ss,F0897,F0897,850,0,4
F0898/MID1,F0898/MID3,ms,F0898,F0898,851,0,36
F0898/MID1,F0898/MID4,gfgd,F0898,F0898,851,0,6
F0898/MID2,F0898/MID3,gfgd,F0898,F0898,851,0,12
F0898/MID2,F0898/MID1,md,F0898,F0898,851,0,12
F0898/MID3,F0898/MID4,fs,F0898,F0898,851,0,6
F0899/MID2,F0899/MID1,ms,F0899,F0899,852,0,36
F0899/MID3,F0899/MID1,fs,F0899,F0899,852,0,28
F0901/MID1,F0901/MID4,fs,F0901,F0901,854,0,18
F0901/MID2,F0901/MID1,ms,F0901,F0901,854,0,6
F0901/MID2,F0901/MID4,gfgd,F0901,F0901,854,0,12
F0901/MID3,F0901/MID4,gmgd,F0901,F0901,854,0,18
F0901/MID3,F0901/MID1,fs,F0901,F0901,854,0,9
F0901/MID5,F0901/MID4,ms,F0901,F0901,854,0,30
F0904/MID2,F0904/MID1,fs,F0904,F0904,857,0,72
F0906/MID1,F0906/MID3,md,F0906,F0906,859,0,9
F0906/MID2,F0906/MID3,fd,F0906,F0906,859,0,6
F0909/MID1,F0909/MID4,fd,F0909,F0909,862,0,36
F0909/MID1,F0909/MID3,fs,F0909,F0909,862,0,9
F0909/MID2,F0909/MID4,md,F0909,F0909,862,0,28
F0909/MID2,F0909/MID3,ms,F0909,F0909,862,0,7
F0909/MID3,F0909/MID4,bb,F0909,F0909,862,0,4
F0909/MID3,F0909/MID4,ss,F0909,F0909,862,0,4
F0909/MID3,F0909/MID4,sibs,F0909,F0909,862,0,4
F0911/MID1,F0911/MID3,fs,F0911,F0911,864,0,45
F0911/MID1,F0911/MID4,fs,F0911,F0911,864,0,45
F0911/MID1,F0911/MID5,ss,F0911,F0911,864,0,36
F0911/MID1,F0911/MID5,bb,F0911,F0911,864,0,36
F0911/MID2,F0911/MID4,ms,F0911,F0911,864,0,30
F0911/MID2,F0911/MID3,ms,F0911,F0911,864,0,30
F0911/MID3,F0911/MID4,bb,F0911,F0911,864,0,25
F0911/MID3,F0911/MID4,ss,F0911,F0911,864,0,25
F0911/MID5,F0911/MID6,fd,F0911,F0911,864,0,4
F0915/MID1,F0915/MID6,ss,F0915,F0915,867,0,18
F0915/MID1,F0915/MID3,md,F0915,F0915,867,0,27
F0915/MID1,F0915/MID6,sibs,F0915,F0915,867,0,18
F0915/MID1,F0915/MID6,bb,F0915,F0915,867,0,18
F0915/MID2,F0915/MID3,fd,F0915,F0915,867,0,18
F0915/MID4,F0915/MID1,md,F0915,F0915,867,0,18
F0915/MID4,F0915/MID6,ms,F0915,F0915,867,0,4
F0915/MID5,F0915/MID1,fd,F0915,F0915,867,0,9
F0915/MID5,F0915/MID6,fs,F0915,F0915,867,0,2
F0918/MID1,F0918/MID2,fd,F0918,F0918,870,0,45
F0918/MID1,F0918/MID8,ss,F0918,F0918,870,0,9
F0918/MID1,F0918/MID8,bb,F0918,F0918,870,0,9
F0918/MID1,F0918/MID5,fs,F0918,F0918,870,0,36
F0918/MID1,F0918/MID4,fs,F0918,F0918,870,0,45
F0918/MID3,F0918/MID2,md,F0918,F0918,870,0,30
F0918/MID4,F0918/MID5,ss,F0918,F0918,870,0,20
F0918/MID4,F0918/MID5,bb,F0918,F0918,870,0,20
F0918/MID6,F0918/MID4,ms,F0918,F0918,870,0,15
F0918/MID6,F0918/MID5,ms,F0918,F0918,870,0,12
F0918/MID7,F0918/MID8,ms,F0918,F0918,870,0,1
F0918/MID7,F0918/MID1,ms,F0918,F0918,870,0,9
F0920/MID1,F0920/MID4,gmgd,F0920,F0920,872,0,16
F0920/MID1,F0920/MID2,fd,F0920,F0920,872,0,80
F0920/MID1,F0920/MID5,gmgs,F0920,F0920,872,0,8
F0920/MID2,F0920/MID5,md,F0920,F0920,872,0,10
F0920/MID2,F0920/MID4,ms,F0920,F0920,872,0,20
F0920/MID4,F0920/MID5,ss,F0920,F0920,872,0,2
F0920/MID4,F0920/MID5,sibs,F0920,F0920,872,0,2
F0920/MID4,F0920/MID5,bb,F0920,F0920,872,0,2
F0920/MID6,F0920/MID2,md,F0920,F0920,872,0,30
F0920/MID6,F0920/MID5,gfgs,F0920,F0920,872,0,3
F0920/MID6,F0920/MID4,gfgd,F0920,F0920,872,0,6
F0922/MID1,F0922/MID4,fd,F0922,F0922,874,0,24
F0922/MID1,F0922/MID5,fs,F0922,F0922,874,0,54
F0922/MID1,F0922/MID3,fs,F0922,F0922,874,0,48
F0922/MID2,F0922/MID3,ms,F0922,F0922,874,0,32
F0922/MID2,F0922/MID4,md,F0922,F0922,874,0,16
F0922/MID2,F0922/MID5,ss,F0922,F0922,874,0,36
F0922/MID2,F0922/MID5,sibs,F0922,F0922,874,0,36
F0922/MID2,F0922/MID5,bb,F0922,F0922,874,0,36
F0922/MID3,F0922/MID4,bb,F0922,F0922,874,0,32
F0922/MID3,F0922/MID4,sibs,F0922,F0922,874,0,32
F0922/MID3,F0922/MID5,ss,F0922,F0922,874,0,72
F0922/MID3,F0922/MID4,ss,F0922,F0922,874,0,32
F0922/MID3,F0922/MID5,bb,F0922,F0922,874,0,72
F0922/MID4,F0922/MID5,bb,F0922,F0922,874,0,36
F0922/MID4,F0922/MID5,sibs,F0922,F0922,874,0,36
F0922/MID4,F0922/MID5,ss,F0922,F0922,874,0,36
F0926/MID1,F0926/MID5,fs,F0926,F0926,878,0,16
F0926/MID1,F0926/MID4,fs,F0926,F0926,878,0,48
F0926/MID1,F0926/MID3,fs,F0926,F0926,878,0,16
F0926/MID2,F0926/MID4,ms,F0926,F0926,878,0,36
F0926/MID2,F0926/MID3,ms,F0926,F0926,878,0,12
F0926/MID2,F0926/MID5,ms,F0926,F0926,878,0,12
F0926/MID3,F0926/MID5,bb,F0926,F0926,878,0,4
F0926/MID3,F0926/MID5,ss,F0926,F0926,878,0,4
F0926/MID3,F0926/MID4,ss,F0926,F0926,878,0,12
F0926/MID3,F0926/MID4,bb,F0926,F0926,878,0,12
F0926/MID4,F0926/MID5,ss,F0926,F0926,878,0,12
F0926/MID4,F0926/MID5,bb,F0926,F0926,878,0,12
F0928/MID1,F0928/MID3,fd,F0928,F0928,880,0,36
F0928/MID2,F0928/MID3,md,F0928,F0928,880,0,28
F0929/MID1,F0929/MID4,fd,F0929,F0929,881,0,10
F0929/MID1,F0929/MID3,fs,F0929,F0929,881,0,20
F0929/MID2,F0929/MID3,ms,F0929,F0929,881,0,20
F0929/MID2,F0929/MID4,md,F0929,F0929,881,0,10
F0929/MID3,F0929/MID4,bb,F0929,F0929,881,0,2
F0929/MID3,F0929/MID4,sibs,F0929,F0929,881,0,2
F0929/MID3,F0929/MID4,ss,F0929,F0929,881,0,2
F0932/MID1,F0932/MID5,md,F0932,F0932,884,0,30
F0932/MID1,F0932/MID2,md,F0932,F0932,884,0,60
F0932/MID3,F0932/MID2,fd,F0932,F0932,884,0,12
F0932/MID4,F0932/MID5,fd,F0932,F0932,884,0,12
F0933/MID1,F0933/MID4,fd,F0933,F0933,885,0,72
F0933/MID1,F0933/MID5,fd,F0933,F0933,885,0,63
F0933/MID1,F0933/MID3,fd,F0933,F0933,885,0,72
F0933/MID2,F0933/MID5,md,F0933,F0933,885,0,70
F0933/MID2,F0933/MID4,md,F0933,F0933,885,0,80
F0933/MID2,F0933/MID3,md,F0933,F0933,885,0,80
F0933/MID3,F0933/MID4,bb,F0933,F0933,885,0,64
F0933/MID3,F0933/MID5,bb,F0933,F0933,885,0,56
F0933/MID3,F0933/MID5,ss,F0933,F0933,885,0,56
F0933/MID3,F0933/MID4,ss,F0933,F0933,885,0,64
F0933/MID4,F0933/MID5,bb,F0933,F0933,885,0,56
F0933/MID4,F0933/MID5,ss,F0933,F0933,885,0,56
F0934/MID1,F0934/MID2,ms,F0934,F0934,886,0,80
F0934/MID3,F0934/MID1,md,F0934,F0934,886,0,30
F0934/MID4,F0934/MID2,fs,F0934,F0934,886,0,40
F0935/MID1,F0935/MID3,fs,F0935,F0935,887,0,18
F0935/MID1,F0935/MID4,fs,F0935,F0935,887,0,18
F0935/MID2,F0935/MID4,ms,F0935,F0935,887,0,14
F0935/MID2,F0935/MID3,ms,F0935,F0935,887,0,14
F0935/MID3,F0935/MID4,bb,F0935,F0935,887,0,4
F0935/MID3,F0935/MID4,ss,F0935,F0935,887,0,4
F0935/MID5,F0935/MID4,gfgd,F0935,F0935,887,0,6
F0935/MID5,F0935/MID3,gfgd,F0935,F0935,887,0,6
F0935/MID5,F0935/MID1,ms,F0935,F0935,887,0,27
F0936/MID2,F0936/MID1,ms,F0936,F0936,888,0,66
F0936/MID3,F0936/MID1,fs,F0936,F0936,888,0,55
F0937/MID1,F0937/MID5,fd,F0937,F0937,889,0,20
F0937/MID1,F0937/MID2,fs,F0937,F0937,889,0,30
F0937/MID3,F0937/MID2,ms,F0937,F0937,889,0,12
F0937/MID4,F0937/MID5,md,F0937,F0937,889,0,16
F0940/MID1,F0940/MID5,fd,F0940,F0940,892,0,10
F0940/MID1,F0940/MID2,fd,F0940,F0940,892,0,50
F0940/MID1,F0940/MID3,fd,F0940,F0940,892,0,40
F0940/MID1,F0940/MID6,fd,F0940,F0940,892,0,10
F0940/MID2,F0940/MID6,bb,F0940,F0940,892,0,5
F0940/MID2,F0940/MID3,bb,F0940,F0940,892,0,20
F0940/MID2,F0940/MID3,ss,F0940,F0940,892,0,20
F0940/MID2,F0940/MID6,ss,F0940,F0940,892,0,5
F0940/MID3,F0940/MID6,ss,F0940,F0940,892,0,4
F0940/MID3,F0940/MID6,bb,F0940,F0940,892,0,4
F0940/MID4,F0940/MID3,md,F0940,F0940,892,0,20
F0940/MID4,F0940/MID6,md,F0940,F0940,892,0,5
F0940/MID4,F0940/MID2,md,F0940,F0940,892,0,25
F0941/MID1,F0941/MID3,fs,F0941,F0941,893,0,32
F0941/MID1,F0941/MID4,fd,F0941,F0941,893,0,32
F0941/MID2,F0941/MID4,md,F0941,F0941,893,0,24
F0941/MID2,F0941/MID3,ms,F0941,F0941,893,0,24
F0941/MID3,F0941/MID4,sibs,F0941,F0941,893,0,16
F0941/MID3,F0941/MID4,bb,F0941,F0941,893,0,16
F0941/MID3,F0941/MID4,ss,F0941,F0941,893,0,16
F0942/MID1,F0942/MID3,fd,F0942,F0942,894,0,27
F0942/MID1,F0942/MID4,fs,F0942,F0942,894,0,9
F0942/MID2,F0942/MID4,ms,F0942,F0942,894,0,9
F0942/MID2,F0942/MID3,md,F0942,F0942,894,0,27
F0942/MID3,F0942/MID4,bb,F0942,F0942,894,0,3
F0942/MID3,F0942/MID4,ss,F0942,F0942,894,0,3
F0942/MID3,F0942/MID4,sibs,F0942,F0942,894,0,3
F0944/MID1,F0944/MID3,fd,F0944,F0944,896,0,70
F0944/MID1,F0944/MID4,fs,F0944,F0944,896,0,20
F0944/MID2,F0944/MID3,md,F0944,F0944,896,0,49
F0944/MID2,F0944/MID4,ms,F0944,F0944,896,0,14
F0944/MID3,F0944/MID4,sibs,F0944,F0944,896,0,14
F0944/MID3,F0944/MID4,ss,F0944,F0944,896,0,14
F0944/MID3,F0944/MID4,bb,F0944,F0944,896,0,14
F0945/MID1,F0945/MID3,fs,F0945,F0945,897,0,35
F0945/MID2,F0945/MID3,ms,F0945,F0945,897,0,20
F0946/MID1,F0946/MID2,fd,F0946,F0946,898,0,28
F0946/MID3,F0946/MID2,md,F0946,F0946,898,0,35
F0947/MID2,F0947/MID1,md,F0947,F0947,899,0,49
F0947/MID3,F0947/MID1,fd,F0947,F0947,899,0,49
F0948/MID1,F0948/MID3,fd,F0948,F0948,900,0,12
F0948/MID1,F0948/MID5,fs,F0948,F0948,900,0,6
F0948/MID2,F0948/MID5,gfgd,F0948,F0948,900,0,2
F0948/MID2,F0948/MID3,gfgs,F0948,F0948,900,0,4
F0948/MID2,F0948/MID1,ms,F0948,F0948,900,0,3
F0948/MID3,F0948/MID5,sibs,F0948,F0948,900,0,8
F0948/MID3,F0948/MID5,bb,F0948,F0948,900,0,8
F0948/MID3,F0948/MID5,ss,F0948,F0948,900,0,8
F0948/MID4,F0948/MID5,ms,F0948,F0948,900,0,6
F0948/MID4,F0948/MID3,md,F0948,F0948,900,0,12
F0949/MID1,F0949/MID3,fs,F0949,F0949,901,0,90
F0949/MID2,F0949/MID3,ms,F0949,F0949,901,0,100
F0951/MID1,F0951/MID3,fs,F0951,F0951,903,0,48
F0951/MID2,F0951/MID3,ms,F0951,F0951,903,0,40
F0954/MID1,F0954/MID4,fs,F0954,F0954,906,0,66
F0954/MID1,F0954/MID3,fs,F0954,F0954,906,0,77
F0954/MID1,F0954/MID5,fd,F0954,F0954,906,0,55
F0954/MID2,F0954/MID5,md,F0954,F0954,906,0,40
F0954/MID2,F0954/MID3,ms,F0954,F0954,906,0,56
F0954/MID2,F0954/MID4,ms,F0954,F0954,906,0,48
F0954/MID3,F0954/MID4,bb,F0954,F0954,906,0,42
F0954/MID3,F0954/MID5,sibs,F0954,F0954,906,0,35
F0954/MID3,F0954/MID5,ss,F0954,F0954,906,0,35
F0954/MID3,F0954/MID5,bb,F0954,F0954,906,0,35
F0954/MID3,F0954/MID4,ss,F0954,F0954,906,0,42
F0954/MID4,F0954/MID5,bb,F0954,F0954,906,0,30
F0954/MID4,F0954/MID5,ss,F0954,F0954,906,0,30
F0954/MID4,F0954/MID5,sibs,F0954,F0954,906,0,30
F0955/MID1,F0955/MID2,ss,F0955,F0955,907,0,5
F0955/MID1,F0955/MID2,bb,F0955,F0955,907,0,5
F0955/MID1,F0955/MID2,sibs,F0955,F0955,907,0,5
F0955/MID2,F0955/MID3,fs,F0955,F0955,907,0,5
F0955/MID2,F0955/MID4,fs,F0955,F0955,907,0,10
F0955/MID3,F0955/MID4,ss,F0955,F0955,907,0,2
F0955/MID3,F0955/MID4,bb,F0955,F0955,907,0,2
F0955/MID5,F0955/MID4,ms,F0955,F0955,907,0,8
F0955/MID5,F0955/MID3,ms,F0955,F0955,907,0,4
F0955/MID7,F0955/MID3,gmgd,F0955,F0955,907,0,1
F0955/MID7,F0955/MID1,fd,F0955,F0955,907,0,1
F0955/MID7,F0955/MID4,gmgd,F0955,F0955,907,0,2
F0955/MID7,F0955/MID2,fs,F0955,F0955,907,0,5
F0955/MID8,F0955/MID2,ms,F0955,F0955,907,0,5
F0955/MID8,F0955/MID4,gfgd,F0955,F0955,907,0,2
F0955/MID8,F0955/MID3,gfgd,F0955,F0955,907,0,1
F0955/MID8,F0955/MID1,md,F0955,F0955,907,0,1
F0956/MID1,F0956/MID6,ss,F0956,F0956,908,0,36
F0956/MID1,F0956/MID3,fd,F0956,F0956,908,0,45
F0956/MID1,F0956/MID4,fs,F0956,F0956,908,0,36
F0956/MID1,F0956/MID6,sibs,F0956,F0956,908,0,36
F0956/MID1,F0956/MID2,fd,F0956,F0956,908,0,54
F0956/MID1,F0956/MID7,gmgd,F0956,F0956,908,0,9
F0956/MID1,F0956/MID6,bb,F0956,F0956,908,0,36
F0956/MID2,F0956/MID4,bb,F0956,F0956,908,0,24
F0956/MID2,F0956/MID4,sibs,F0956,F0956,908,0,24
F0956/MID2,F0956/MID4,ss,F0956,F0956,908,0,24
F0956/MID2,F0956/MID3,ss,F0956,F0956,908,0,30
F0956/MID2,F0956/MID3,bb,F0956,F0956,908,0,30
F0956/MID3,F0956/MID4,ss,F0956,F0956,908,0,20
F0956/MID3,F0956/MID4,sibs,F0956,F0956,908,0,20
F0956/MID3,F0956/MID4,bb,F0956,F0956,908,0,20
F0956/MID5,F0956/MID3,md,F0956,F0956,908,0,10
F0956/MID5,F0956/MID2,md,F0956,F0956,908,0,12
F0956/MID5,F0956/MID4,ms,F0956,F0956,908,0,8
F0956/MID6,F0956/MID7,sibs,F0956,F0956,908,0,4
F0956/MID6,F0956/MID7,ss,F0956,F0956,908,0,4
F0956/MID6,F0956/MID7,bb,F0956,F0956,908,0,4
F0956/MID8,F0956/MID7,fs,F0956,F0956,908,0,1
F0956/MID8,F0956/MID6,fd,F0956,F0956,908,0,4
F0956/MID8,F0956/MID3,gmgs,F0956,F0956,908,0,5
F0956/MID8,F0956/MID2,gmgs,F0956,F0956,908,0,6
F0956/MID8,F0956/MID1,fs,F0956,F0956,908,0,9
F0956/MID8,F0956/MID4,gmgd,F0956,F0956,908,0,4
F0957/MID1,F0957/MID5,fd,F0957,F0957,909,0,18
F0957/MID1,F0957/MID3,fs,F0957,F0957,909,0,54
F0957/MID1,F0957/MID4,fs,F0957,F0957,909,0,18
F0957/MID2,F0957/MID4,ms,F0957,F0957,909,0,14
F0957/MID2,F0957/MID3,ms,F0957,F0957,909,0,42
F0957/MID2,F0957/MID5,md,F0957,F0957,909,0,14
F0957/MID3,F0957/MID5,bb,F0957,F0957,909,0,12
F0957/MID3,F0957/MID5,sibs,F0957,F0957,909,0,12
F0957/MID3,F0957/MID4,bb,F0957,F0957,909,0,12
F0957/MID3,F0957/MID5,ss,F0957,F0957,909,0,12
F0957/MID3,F0957/MID4,ss,F0957,F0957,909,0,12
F0957/MID4,F0957/MID5,sibs,F0957,F0957,909,0,4
F0957/MID4,F0957/MID5,ss,F0957,F0957,909,0,4
F0957/MID4,F0957/MID5,bb,F0957,F0957,909,0,4
F0959/MID1,F0959/MID3,md,F0959,F0959,911,0,40
F0959/MID1,F0959/MID2,md,F0959,F0959,911,0,50
F0959/MID1,F0959/MID4,ms,F0959,F0959,911,0,40
F0959/MID2,F0959/MID4,bb,F0959,F0959,911,0,20
F0959/MID2,F0959/MID4,sibs,F0959,F0959,911,0,20
F0959/MID2,F0959/MID3,ss,F0959,F0959,911,0,20
F0959/MID2,F0959/MID3,bb,F0959,F0959,911,0,20
F0959/MID2,F0959/MID4,ss,F0959,F0959,911,0,20
F0959/MID3,F0959/MID4,sibs,F0959,F0959,911,0,16
F0959/MID3,F0959/MID4,bb,F0959,F0959,911,0,16
F0959/MID3,F0959/MID4,ss,F0959,F0959,911,0,16
F0959/MID5,F0959/MID4,fs,F0959,F0959,911,0,36
F0959/MID5,F0959/MID2,fd,F0959,F0959,911,0,45
F0959/MID5,F0959/MID3,fd,F0959,F0959,911,0,36
F0960/MID1,F0960/MID5,fd,F0960,F0960,912,0,20
F0960/MID1,F0960/MID3,fd,F0960,F0960,912,0,80
F0960/MID1,F0960/MID4,fs,F0960,F0960,912,0,20
F0960/MID2,F0960/MID5,md,F0960,F0960,912,0,12
F0960/MID2,F0960/MID3,md,F0960,F0960,912,0,48
F0960/MID2,F0960/MID4,ms,F0960,F0960,912,0,12
F0960/MID3,F0960/MID4,sibs,F0960,F0960,912,0,16
F0960/MID3,F0960/MID5,bb,F0960,F0960,912,0,16
F0960/MID3,F0960/MID4,ss,F0960,F0960,912,0,16
F0960/MID3,F0960/MID5,ss,F0960,F0960,912,0,16
F0960/MID3,F0960/MID4,bb,F0960,F0960,912,0,16
F0960/MID4,F0960/MID5,ss,F0960,F0960,912,0,4
F0960/MID4,F0960/MID5,sibs,F0960,F0960,912,0,4
F0960/MID4,F0960/MID5,bb,F0960,F0960,912,0,4
F0960/MID6,F0960/MID1,fs,F0960,F0960,912,0,10
F0961/MID1,F0961/MID3,fd,F0961,F0961,913,0,60
F0961/MID1,F0961/MID4,fs,F0961,F0961,913,0,36
F0961/MID1,F0961/MID6,fs,F0961,F0961,913,0,24
F0961/MID1,F0961/MID8,fs,F0961,F0961,913,0,24
F0961/MID2,F0961/MID3,md,F0961,F0961,913,0,30
F0961/MID4,F0961/MID8,ss,F0961,F0961,913,0,6
F0961/MID4,F0961/MID8,bb,F0961,F0961,913,0,6
F0961/MID4,F0961/MID6,ss,F0961,F0961,913,0,6
F0961/MID4,F0961/MID6,bb,F0961,F0961,913,0,6
F0961/MID5,F0961/MID8,gfgd,F0961,F0961,913,0,2
F0961/MID5,F0961/MID6,gfgd,F0961,F0961,913,0,2
F0961/MID5,F0961/MID4,gfgd,F0961,F0961,913,0,3
F0961/MID5,F0961/MID3,gfgs,F0961,F0961,913,0,5
F0961/MID5,F0961/MID1,ms,F0961,F0961,913,0,12
F0961/MID6,F0961/MID8,bb,F0961,F0961,913,0,4
F0961/MID6,F0961/MID8,ss,F0961,F0961,913,0,4
F0961/MID7,F0961/MID8,ms,F0961,F0961,913,0,8
F0961/MID7,F0961/MID6,ms,F0961,F0961,913,0,8
F0961/MID7,F0961/MID4,ms,F0961,F0961,913,0,12
F0963/MID1,F0963/MID4,md,F0963,F0963,915,0,4
F0963/MID1,F0963/MID2,ms,F0963,F0963,915,0,8
F0963/MID2,F0963/MID4,sibs,F0963,F0963,915,0,2
F0963/MID2,F0963/MID4,ss,F0963,F0963,915,0,2
F0963/MID2,F0963/MID4,bb,F0963,F0963,915,0,2
F0963/MID3,F0963/MID5,ss,F0963,F0963,915,0,12
F0963/MID3,F0963/MID2,fs,F0963,F0963,915,0,12
F0963/MID3,F0963/MID5,bb,F0963,F0963,915,0,12
F0963/MID3,F0963/MID4,fd,F0963,F0963,915,0,6
F0963/MID6,F0963/MID5,fs,F0963,F0963,915,0,2
F0963/MID6,F0963/MID2,gmgd,F0963,F0963,915,0,2
F0963/MID6,F0963/MID4,gmgs,F0963,F0963,915,0,1
F0963/MID6,F0963/MID3,fs,F0963,F0963,915,0,6
F0963/MID8,F0963/MID4,gfgs,F0963,F0963,915,0,1
F0963/MID8,F0963/MID2,gfgd,F0963,F0963,915,0,2
F0963/MID8,F0963/MID3,ms,F0963,F0963,915,0,6
F0963/MID8,F0963/MID5,ms,F0963,F0963,915,0,2
F0964/MID1,F0964/MID2,bb,F0964,F0964,916,0,81
F0964/MID1,F0964/MID2,ss,F0964,F0964,916,0,81
F0964/MID3,F0964/MID1,fs,F0964,F0964,916,0,27
F0964/MID3,F0964/MID2,fs,F0964,F0964,916,0,27
F0964/MID4,F0964/MID2,ms,F0964,F0964,916,0,36
F0964/MID4,F0964/MID1,ms,F0964,F0964,916,0,36
F0965/MID1,F0965/MID6,fs,F0965,F0965,917,0,16
F0965/MID1,F0965/MID3,fs,F0965,F0965,917,0,24
F0965/MID1,F0965/MID5,fd,F0965,F0965,917,0,16
F0965/MID2,F0965/MID3,ms,F0965,F0965,917,0,12
F0965/MID4,F0965/MID5,md,F0965,F0965,917,0,2
F0965/MID7,F0965/MID5,gfgs,F0965,F0965,917,0,6
F0965/MID7,F0965/MID6,gfgd,F0965,F0965,917,0,6
F0965/MID7,F0965/MID1,ms,F0965,F0965,917,0,24
F0965/MID7,F0965/MID3,gfgd,F0965,F0965,917,0,9
F0965/MID8,F0965/MID3,gmgd,F0965,F0965,917,0,3
F0965/MID8,F0965/MID6,gmgd,F0965,F0965,917,0,2
F0965/MID8,F0965/MID1,fs,F0965,F0965,917,0,8
F0965/MID8,F0965/MID5,gmgs,F0965,F0965,917,0,2
F0966/MID1,F0966/MID3,fd,F0966,F0966,918,0,80
